GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
276,1911.53,4478.26,5578.16,562.33,291.82,-105.0,-4110.01,-34214.89,1901.17,23169.96,-6206.33,212.78,-536.68,-5993.55,-6530.23
277,1980.92,4476.01,5628.71,554.06,284.82,-122.98,-4056.77,-34412.56,1914.24,23120.14,-6064.13,212.34,-633.41,-5851.79,-6485.2
278,1944.22,4484.95,5669.91,552.61,301.11,-132.39,-4050.76,-34380.14,1915.92,23156.61,-6113.75,215.87,-537.96,-5897.88,-6435.84
279,1948.28,4505.49,5602.63,549.45,296.92,-104.25,-4033.44,-34228.19,1933.87,23069.07,-6186.61,216.6,-460.17,-5970.0,-6430.17
280,1941.88,4494.04,5616.23,537.18,279.41,-126.23,-4075.56,-34026.06,1909.83,23179.18,-6400.78,218.26,-270.1,-6182.52,-6452.61
281,1957.51,4538.64,5586.86,568.02,286.26,-106.2,-4081.02,-34137.45,1913.99,23133.77,-6307.76,214.52,-339.63,-6093.24,-6432.87
282,1960.93,4502.5,5662.77,537.74,278.3,-121.95,-4069.14,-34091.31,1936.75,23053.0,-6329.7,215.74,-350.41,-6113.96,-6464.37
283,1996.28,4438.42,5645.62,553.21,289.83,-121.65,-4037.06,-34120.08,1906.81,23129.9,-6349.65,217.25,-318.72,-6132.39,-6451.11
284,1924.74,4483.57,5648.86,549.12,286.31,-114.38,-4045.53,-34180.71,1915.6,23026.8,-6276.4,217.42,-505.62,-6058.98,-6564.59
285,1939.75,4502.13,5654.61,545.65,280.85,-117.9,-4081.07,-34293.33,1905.03,23172.13,-6172.63,214.96,-492.16,-5957.67,-6449.83
286,1896.32,4525.9,5647.33,544.85,307.69,-122.42,-4026.17,-34275.29,1919.41,23062.61,-6131.91,212.71,-519.76,-5919.2,-6438.96
287,1895.01,4542.93,5625.91,557.15,299.42,-142.82,-4035.59,-34003.68,1907.38,23069.01,-6408.87,218.99,-285.28,-6189.89,-6475.17
288,2006.26,4556.02,5636.51,548.08,278.96,-107.24,-4102.51,-34095.68,1872.35,23045.5,-6314.09,212.48,-361.75,-6101.61,-6463.36
289,1894.45,4521.54,5604.29,529.0,299.45,-121.84,-4000.5,-34190.98,1890.37,23094.87,-6296.67,215.08,-479.35,-6081.59,-6560.95
290,1973.41,4448.56,5604.1,544.83,303.96,-136.82,-4068.69,-34262.75,1880.11,23130.86,-6155.18,215.72,-582.43,-5939.46,-6521.89
291,1951.37,4447.32,5608.49,556.34,301.85,-131.05,-4042.98,-34154.88,1935.54,23177.98,-6335.69,215.19,-350.02,-6120.5,-6470.52
292,1981.18,4564.81,5634.93,566.2,309.87,-151.03,-4106.4,-34154.03,1888.6,23138.47,-6285.56,217.71,-327.39,-6067.85,-6395.23
