,Smiles,Molecule ChEMBL ID
230,Cc1ccn2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2n1,CHEMBL123700
231,C[C@@H]1OC(O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,CHEMBL455827
232,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c(F)c2)cc1,CHEMBL373867
233,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)c3ccccc3C2)cc1,CHEMBL80405
234,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCO3)cc1,CHEMBL3309818
235,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(Cl)cc2)cc1,CHEMBL524304
236,NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccccc2)cc1,CHEMBL499349
237,CC(C(=O)O)c1ccc(CC2CCCC2O)cc1,CHEMBL416542
238,CCCCOc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,CHEMBL550126
239,O=C(NNc1ccccc1)c1ccccc1,CHEMBL444539
240,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccccc3)n2)cc1,CHEMBL551829
241,Cc1cc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,CHEMBL99828
242,COc1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,CHEMBL358295
243,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,CHEMBL51434
244,CC(C)Oc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,CHEMBL365473
245,COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,CHEMBL188115
246,COC(=O)CNC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,CHEMBL3576985
247,COC(=O)CNC(=O)CNC(=O)C(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,CHEMBL3576977
248,CC1(C)OC(=O)C(Oc2cccc3cnccc23)=C1c1ccc(S(C)(=O)=O)cc1,CHEMBL323267
249,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1,CHEMBL298269
250,CS(=O)(=O)c1ccc(-c2[nH]ccc2-c2ccc(F)cc2)cc1,CHEMBL339301
251,NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(Cl)cc2)cc1,CHEMBL52402
252,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)O,CHEMBL1957456
253,CONC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,CHEMBL433287
254,COc1c(C)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C,CHEMBL43331
255,CS(=O)(=O)c1ccc(-c2[nH]c(SC#N)cc2-c2ccc(F)cc2)cc1,CHEMBL126345
256,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1OC,CHEMBL52889
257,COC1(c2cc(F)cc(OCCCN3CCc4c(c5ccccc5n4C(=O)c4ccccc4)C3)c2)CCOCC1.Cl,CHEMBL1164949
258,COc1ccc2c(c1)c1c(n2C(=O)c2ccccc2F)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,CHEMBL1163238
259,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,CHEMBL185547
260,CS(=O)(=O)c1ccc(-c2csc(N/N=C/c3cccc(O)c3)n2)cc1,CHEMBL4754406
261,COc1ccc(O)c(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)c1,CHEMBL4790377
262,COc1cccc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)c1OC,CHEMBL4790676
263,CN1C(O)=C(C(=O)Nc2ccc(Br)cc2Br)c2cc(Cl)ccc2S1(=O)=O,CHEMBL173724
264,O=C(O)Cc1c(C(=O)c2cc3c(cn2)CCCC3)[nH]c2cc(Cl)ccc12,CHEMBL1950020
265,CC1(O)OC(=O)C(c2ccc3ccccc3c2)=C1c1ccc(S(C)(=O)=O)cc1,CHEMBL18312
266,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1OC,CHEMBL52888
267,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2ccc(F)cc2)cc1,CHEMBL4077052
268,Cc1ccc(-c2cc(C(=O)OCCOc3cc(=O)oc4ccccc34)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL4084887
269,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)cc2-c2cccc(F)c2)cc1,CHEMBL4097207
270,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2cccc(F)c2)cc1,CHEMBL4070807
271,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,CHEMBL46712
272,CCc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,CHEMBL29083
273,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,CHEMBL212463
274,COC(=O)c1cc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,CHEMBL303870
275,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1CO,CHEMBL148428
276,CN(C)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,CHEMBL29899
277,Cc1csc2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n12,CHEMBL149167
278,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,CHEMBL496
279,O=S(=O)(Nc1ccncc1Oc1ccccc1Cl)C(F)(F)F,CHEMBL224640
280,CC1(O)OC(=O)C(c2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1,CHEMBL275664
281,COc1ccc2c(c1)c(CC(=O)NOCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL393127
282,COc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,CHEMBL45139
283,NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)c(Cl)c2)cc1,CHEMBL54412
284,COC[C@@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,CHEMBL24349
285,CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL13661
286,Cc1cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc2c1OCO2,CHEMBL29403
287,CS(=O)(=O)c1ccc(C2=C3c4ccccc4CCC3OC2=O)cc1,CHEMBL44141
288,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,CHEMBL54327
289,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(C)c1,CHEMBL283038
290,C/C=C/c1cncc(-c2ccc(C(C)C(=O)O)cc2)c1,CHEMBL104336
291,CC1(C)OC(=O)C(Oc2ncccc2Cl)=C1c1ccc(S(C)(=O)=O)cc1,CHEMBL322807
292,N#Cc1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,CHEMBL29136
293,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)CC2)cc1,CHEMBL22812
294,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2-c2cccnc2)cc1,CHEMBL92759
295,CC(C)(C)C#CC1=C(c2ccc(S(C)(=O)=O)cc2)CCC1=O,CHEMBL436539
296,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,CHEMBL52019
297,FC(F)(F)c1ccccc1Oc1ccc(OCCN2CCCC2)cc1,CHEMBL1775099
298,O=C(O)Cc1ccccc1Nc1c(F)cccc1C(F)(F)F,CHEMBL408156
299,COc1ccc2c(c1)c(CCNC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL237022
300,CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccccc12,CHEMBL275376
301,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,CHEMBL154
302,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(=O)O)cc2)cc1,CHEMBL743
303,CS(=O)(=O)c1ccc(-c2c(-c3ccc(Cl)cc3)nc3sc(Cl)cn23)cc1,CHEMBL148708
304,CN=[S+](C)([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL1814813
305,Cc1cccc(C)c1Nc1ccccc1CC(=O)O,CHEMBL76154
306,NS(=O)(=O)c1ccc(-c2sccc2-c2ccc(F)cc2)cc1,CHEMBL67447
307,CCCCNc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,CHEMBL549393
308,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(C)(=O)=O)cc4)n3)c2)CCOCC1,CHEMBL423638
309,COc1cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc(OC)c1OC,CHEMBL373434
310,COc1ccc(Oc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,CHEMBL225092
311,Cc1cccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)c1,CHEMBL342770
312,CC(=O)c1nnn(-c2ccc(Cl)cc2)c1C,CHEMBL4797170
313,C/C(=N\NC(N)=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,CHEMBL4779635
314,C/C(=N\NC(N)=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,CHEMBL4795119
315,C/C(=N\NC(N)=S)c1nnn(-c2ccc(F)cc2)c1C,CHEMBL4790291
316,C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(F)cc2)c1C,CHEMBL4783879
317,CS(=O)(=O)c1ccc(C2=C(c3ccc(C#N)cc3)CCC2)cc1,CHEMBL338105
318,COc1ccc(-c2cc(CC3CCCC3=O)ccc2C(C)C(=O)[O-])cc1.[Na+],CHEMBL1814722
319,COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Br,CHEMBL47147
320,CS(=O)(=O)c1ccc(-n2nncc2-c2ccc(Cl)cc2)cc1,CHEMBL455837
321,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)N(c3ccccc3)C2)cc1,CHEMBL298356
322,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1OC,CHEMBL184327
323,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCO3)cc1,CHEMBL183515
324,CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1F)C(=O)CC2,CHEMBL287919
325,CC(C(=O)OCCO[N+](=O)[O-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,CHEMBL497678
326,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)c(Cl)c2)cc1,CHEMBL29717
327,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccc(F)cc2)cc1,CHEMBL156493
328,NS(=O)(=O)c1ccc(-c2nc(NCc3ccsc3)cc(C(F)(F)F)n2)cc1,CHEMBL408215
329,Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3cccc(F)c3)n2n1,CHEMBL348104
330,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3F)CC3(CC3)C2)cc1,CHEMBL314297
331,O=C1OCC(c2ccc(-c3nn[nH]n3)cc2)=C1c1ccccc1,CHEMBL214101
332,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,CHEMBL153
333,CS(=O)(=O)c1ccc(C2=C(c3ccc(OC(F)(F)F)cc3)CC3(CC3)C2)cc1,CHEMBL89263
334,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CHEMBL168
335,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,CHEMBL464006
336,CS(=O)(=O)c1ccc(-c2[nH]c(Cl)cc2-c2ccc(F)cc2)cc1,CHEMBL340717
337,NS(=O)(=O)c1ccc(-c2[nH]c3ccc(F)cc3c2-c2ccccc2)cc1,CHEMBL499348
338,CS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccccc2Cl)cc1,CHEMBL525020
339,CS(=O)(=O)c1ccc(-c2[nH]c3ccc(F)cc3c2-c2ccccc2)cc1,CHEMBL525246
340,NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2cccc(Cl)c2)cc1,CHEMBL524542
341,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)[nH]c3ccccc23)cc1,CHEMBL524543
342,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)[nH]c3ccccc23)cc1,CHEMBL502555
343,CC1(C)OC(=O)C(Oc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,CHEMBL109177
344,CS(=O)(=O)c1ccc(-c2nn(CCc3ccccc3)c(C(F)(F)F)c2-c2ccc(F)cc2)cc1,CHEMBL67659
345,O=C(N[C@H]1CCC[C@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,CHEMBL2315855
346,CCCCC(Sc1nc(OCCC2CCCCC2)cc(OCCC2CCCCC2)n1)C(=O)O,CHEMBL1171834
347,Cc1cccc(-c2ccc(NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2)c1C,CHEMBL1076751
348,COc1cc2oc(C)cc(=O)c2c(OCC=C(C)C)c1OC,CHEMBL1684142
349,COc1cc2oc(C)cc(=O)c2c(O)c1O,CHEMBL1684146
350,COc1c(OC)c(O)c2c(=O)cc(C)oc2c1Br,CHEMBL1684153
351,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(F)cc4)n3)c2)CCOCC1,CHEMBL375308
352,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccccc4)n3)c2)CCOCC1,CHEMBL223691
353,CCc1cc(OC(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,CHEMBL1290565
354,CS(=O)(=O)c1ccc(-n2nc(COc3cc(F)cc(C#N)c3)cc2-c2ccccc2)cc1,CHEMBL376711
355,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)c(Cl)c4)n3)c2)CCOCC1,CHEMBL426571
356,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(N)(=O)=O)cc4)n3)c2)CCOCC1,CHEMBL374427
357,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccc(F)cc3)n2)cc1,CHEMBL551148
358,Cc1cc(=O)c(Oc2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,CHEMBL420351
359,Cc1c(N)c(=O)n(-c2ccccc2)n1C,CHEMBL1165011
360,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccc(C(F)(F)F)cc2)cc1,CHEMBL4545277
361,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccccc2)cc1,CHEMBL4458211
362,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCN3CCOCC3)cc2-c2ccc(Cl)cc2)cc1,CHEMBL4530289
363,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Br)cs2)cc1,CHEMBL110382
364,COc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,CHEMBL29942
365,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CC3(CC3)C2)cc1,CHEMBL327384
366,COc1ccc2cc(C(C)C(=O)O)ccc2c1,CHEMBL12952
367,CS(=O)(=O)c1ccc(-c2cnn(CC3CC3)c(=O)c2-c2ccc(F)cc2)cc1,CHEMBL157016
368,CC1=CC/C(=N/N=C(\C)c2cc3ccccc3oc2=O)N1C,CHEMBL4127948
369,CS(=O)(=O)c1ccc(-c2occ(Cl)c(=O)c2-c2cccnc2)cc1,CHEMBL69030
370,CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccccc1)CCC2,CHEMBL4527978
371,CS(=O)(=O)c1ccc(-n2nc(COc3cccc([N+](=O)[O-])c3)cc2-c2ccccc2)cc1,CHEMBL222531
372,C[C@@]1(CO)C=Cc2cc(O)ccc2O1,CHEMBL232615
373,O=S(=O)(Nc1ccncc1Nc1ccc(Cl)cc1)C(F)(F)F,CHEMBL1079333
374,COc1ccc2cc(CCS(C)(=O)=O)ccc2c1,CHEMBL4537621
375,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,CHEMBL219893
376,COc1ccc2c(c1)c1c(n2C(=O)c2cccc(F)c2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,CHEMBL1164950
377,COc1ccc2c(c1)c(CC(=O)NC[C@@H](C)O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL281653
378,COc1ccc2c(c1)c(CC(=O)NC[C@@H](O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL441769
379,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)oc3ccccc23)cc1,CHEMBL4473838
380,COc1ccc2c(c1)c(Cc1nc(-c3csc4ccccc34)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL28155
381,CS(=O)(=O)c1ccc(-c2nccc(NCc3cccs3)n2)cc1,CHEMBL405564
382,COc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL270293
383,CCCCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL119418
384,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)cc2)cc1,CHEMBL183088
385,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1,CHEMBL127211
386,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nc3sccn23)cc1,CHEMBL146742
387,Cc1ccc(S(=O)(=O)NC(=O)c2ccncc2)cc1,CHEMBL1916960
388,CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL283178
389,Cc1cc(C)c2c(=O)n(CN(C)CCNc3ccccc3)sc2n1,CHEMBL3974473
390,Cc1nc(C)c(CN2CCN(C(=O)c3cc4cc(Cl)ccc4n3Cc3ccc(Cl)cc3)CC2)nc1C,CHEMBL4444717
391,COc1ccc(CN2CCN(C(=O)c3cc4cc(Cl)ccc4n3Cc3ccc(F)cc3)CC2)cc1,CHEMBL4438795
392,Cn1cccc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL270730
393,CCSc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL272433
394,CC(C)(C)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL271103
395,CC(Nc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1)c1ccccc1,CHEMBL271312
396,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1C,CHEMBL184498
397,CC(C)(C)c1cc(C(=O)c2cccs2)cc2c1OCC2(C)C,CHEMBL332937
398,Fc1ccc(COc2nc3ccccc3s2)cc1,CHEMBL4744314
399,Cc1cc(C)cc(-c2ccc(C(C)C(=O)O)cc2F)c1,CHEMBL104422
400,Cc1ccnc2c(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nn12,CHEMBL120608
401,CC(C)(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,CHEMBL17064
402,CS(=O)(=O)c1ccc(C2=C(c3cc(Cl)c(Cl)c(Cl)c3)C(=O)CC2)cc1,CHEMBL278392
403,NS(=O)(=O)c1ccc(-n2nc(CF)cc2-c2ccccc2)cc1,CHEMBL285335
404,CS(=O)(=O)c1ccc(-c2nc(NC3CCCCC3)cc(C(F)(F)F)n2)cc1,CHEMBL257295
405,CS(=O)(=O)c1ccc(-c2nc(NCc3ccccc3)cc(C(F)(F)F)n2)cc1,CHEMBL271339
406,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,CHEMBL274893
407,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,CHEMBL2096836
408,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1,CHEMBL442767
409,CS(=O)(=O)c1ccc(-c2sc(-c3cccs3)nc2-c2ccc(F)cc2)cc1,CHEMBL16689
410,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cccc(F)c2CS3)cc1,CHEMBL365778
411,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,CHEMBL417748
412,CS(=O)(=O)c1ccc(-c2cc(/C=C\CC[N+](=O)[O-])nn2C2CCCCC2)cc1,CHEMBL2111539
413,COc1cc(OC)cc(-c2ccc(C(C)C(=O)O)cc2F)c1,CHEMBL316771
414,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NCC(=O)O)c1Cl,CHEMBL146703
415,O=C1N/C(=N\c2nnc(-c3ccc(O)cc3)s2)S/C1=C\c1ccccc1,CHEMBL4856727
416,Cc1ccc(Cl)c(Nc2ccccc2C(=O)N[C@@H](C)C(=O)O)c1Cl,CHEMBL151929
417,NS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1,CHEMBL43511
418,CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccc(C(F)(F)F)cc1C#N,CHEMBL2158360
419,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1,CHEMBL45192
420,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc(Cl)cc1,CHEMBL285975
421,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CCC2)cc1,CHEMBL111787
422,Cc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,CHEMBL290945
423,C#CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL13920
424,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cncc(Br)c2)cc1,CHEMBL106023
425,CS(=O)(=O)Nc1cc2c(cc1Sc1ccccn1)C(=O)CC2,CHEMBL35992
426,CSc1ccccc1OC(=O)CBr,CHEMBL146441
427,COc1ccc2c(c1)c(CC(=O)N[C@@H](C)c1ccc(C)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL319578
428,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)s2)cc1,CHEMBL283177
429,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccs2)cc1,CHEMBL321156
430,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,CHEMBL1080231
431,CSc1ccc(Oc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,CHEMBL145710
432,CC1(C)OC(=O)C(Oc2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1,CHEMBL325804
433,Cc1ncn(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,CHEMBL324957
434,NS(=O)(=O)c1ccc(-n2nc(C(=O)O)c(Cl)c2-c2ccc(Cl)cc2)cc1,CHEMBL28545
435,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1C,CHEMBL118081
436,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2)cc1,CHEMBL296984
437,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(Cl)c(Cl)c2)cc1,CHEMBL304560
438,COc1ccc2c(c1)c(CC(=O)OCCN1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL97040
439,O=C(O)C1=Cc2cc(Cl)cc(Cl)c2OC1C(F)(F)F,CHEMBL1288555
440,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc([N+](=O)[O-])c2)cc1,CHEMBL42549
441,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(F)c3)C(=O)CC2)cc1,CHEMBL23175
442,C[C@H](Oc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1)C(C)(C)O,CHEMBL47294
443,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)[nH]c3ccccc23)cc1C,CHEMBL525021
444,NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccc(Cl)cc2)cc1,CHEMBL500674
445,NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(F)cc2)cc1,CHEMBL499347
446,Cc1ccc2[nH]c(-c3ccc(S(N)(=O)=O)cc3)c(-c3ccccc3)c2c1,CHEMBL525247
447,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,CHEMBL259972
448,Cc1nc2c(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nn2c(C)c1C,CHEMBL332169
449,C#Cc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL1288538
450,Cc1cc(Cl)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL1288566
451,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Br)c2)cc1,CHEMBL43616
452,CS(=O)(=O)c1ccc(-c2cccnc2-c2cccnc2)cc1,CHEMBL329419
453,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CHEMBL435298
454,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1.[Na+],CHEMBL66552
455,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1Cl,CHEMBL224136
456,COc1c(C(C)(C)C)cc(-c2cc(=S)ss2)cc1C(C)(C)C,CHEMBL462709
457,CC(=O)Nc1ccc2[nH]ncc2c1,CHEMBL503641
